href,language_num,sex,speakerId,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1892,arabic76,male,[u'1892'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"25,",4.0,naturalistic,[u'usa'],0.2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1894,arabic77,female,[u'1894'],"[u'ad', u'dammam,', u'saudi', u'arabia']",arabic,"[u'korean', u'japanese', u'']","18,",4.0,naturalistic,[u'usa'],1.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1897,arabic78,female,[u'1897'],"[u'washington,', u'district', u'of', u'columbia,', u'usa']",arabic,[u'none'],"19,",3.0,naturalistic,[u'usa'],8.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1899,arabic79,female,[u'1899'],"[u'medina,', u'saudi', u'arabia']",arabic,[u'none'],"24,",13.0,academic,[u'usa'],1.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1901,arabic80,male,[u'1901'],"[u'najran,', u'saudi', u'arabia']",arabic,[u'none'],"25,",11.0,academic,[u'usa'],2.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1914,arabic81,male,[u'1914'],"[u'riyadh,', u'saudi', u'arabia']",arabic,"[u'german', u'']","22,",17.0,naturalistic,[u'usa'],3.6,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1917,arabic82,male,[u'1917'],"[u'damascus,', u'syria']",arabic,[u'none'],"42,",12.0,academic,[u'usa'],0.3,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920,arabic83,male,[u'1920'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"22,",21.0,academic,[u'usa'],1.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1927,arabic84,female,[u'1927'],"[u'medina,', u'saudi', u'arabia']",arabic,[u'none'],"26,",12.0,academic,[u'usa'],2.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1963,arabic85,female,[u'1963'],"[u'ad', u'dammam,', u'saudi', u'arabia']",arabic,[u'none'],"24,",14.0,academic,[u'usa'],0.4,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964,arabic86,male,[u'1964'],"[u'cairo,', u'egypt']",arabic,"[u'french', u'spanish', u'']","28,",3.0,academic,"[u'usa,', u'canada']",2.8,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2005,arabic87,female,[u'2005'],"[u'kuwait', u'city,', u'kuwait']",arabic,"[u'turkish', u'']","49,",10.0,academic,[u'usa'],0.5,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2008,arabic88,female,[u'2008'],"[u'beirut,', u'lebanon']",arabic,"[u'french', u'']","19,",4.0,academic,[u'usa'],3.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2022,arabic89,female,[u'2022'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"35,",19.0,academic,[u'usa'],16.0,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2036,arabic90,female,[u'2036'],"[u'tripoli,', u'libya']",arabic,"[u'turkish', u'']","23,",12.0,academic,[u'usa'],2.5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2086,arabic91,female,[u'2086'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"57,",12.0,academic,[u'usa'],8.0,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2087,arabic92,male,[u'2087'],"[u'baghdad,', u'iraq']",arabic,"[u'dutch', u'']","36,",10.0,academic,[u'usa'],2.0,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2112,arabic93,female,[u'2112'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"27,",10.0,academic,[u'usa'],4.8,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2114,arabic94,female,[u'2114'],"[u'abu', u'dhabi,', u'united', u'arab', u'emirates']",arabic,[u'none'],"24,",9.0,academic,[u'usa'],9.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2143,arabic95,female,[u'2143'],"[u'kuwait', u'city,', u'kuwait']",arabic,[u'none'],"31,",10.0,academic,[u'usa'],1.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2153,arabic96,male,[u'2153'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"21,",7.0,academic,[u'usa'],2.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2154,arabic97,female,[u'2154'],"[u'sharjah,', u'united', u'arab', u'emirates']",arabic,[u'none'],"19,",4.0,academic,[u''],0.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2155,arabic98,female,[u'2155'],"[u'ras', u'al', u'khaimah,', u'united', u'arab', u'emirates']",arabic,[u'none'],"19,",4.0,academic,[u''],0.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2157,arabic99,female,[u'2157'],"[u'ad', u'dammam,', u'saudi', u'arabia']",arabic,[u'none'],"25,",16.0,academic,[u'usa'],2.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2159,arabic100,female,[u'2159'],"[u'beirut,', u'lebanon']",arabic,"[u'french', u'german', u'']","40,",10.0,academic,[u'usa'],20.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2160,arabic101,male,[u'2160'],"[u'doha,', u'qatar']",arabic,[u'none'],"21,",10.0,academic,[u'usa'],2.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2161,arabic102,male,[u'2161'],"[u'jiddah,', u'saudi', u'arabia']",arabic,"[u'french', u'']","22,",3.0,academic,[u'usa'],5.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2196,arabic103,male,[u'2196'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"29,",10.0,academic,[u'usa'],3.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2200,arabic104,female,[u'2200'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"31,",6.0,academic,[u'usa'],4.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2201,arabic105,female,[u'2201'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"23,",12.0,academic,[u''],0.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202,arabic106,male,[u'2202'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"28,",12.0,academic,[u'uk'],2.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2203,arabic107,male,[u'2203'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"28,",12.0,academic,[u'australia'],2.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2204,arabic108,female,[u'2204'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"30,",10.0,academic,[u''],0.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2205,arabic109,female,[u'2205'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"19,",10.0,academic,[u''],0.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216,arabic110,male,[u'2216'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"27,",7.0,academic,[u'uk'],7.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217,arabic111,female,[u'2217'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"20,",5.0,academic,[u'usa'],3.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218,arabic112,female,[u'2218'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"19,",3.0,academic,[u'usa'],2.5,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219,arabic113,female,[u'2219'],"[u'riyadh,', u'saudi', u'arabia']",arabic,"[u'spanish', u'']","20,",1.0,naturalistic,[u'usa'],4.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,[u'2220'],"[u'amman,', u'jordan']",arabic,[u'none'],"23,",4.0,academic,"[u'uk,', u'usa']",5.5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,arabic115,female,[u'2222'],"[u'damascus,', u'syria']",arabic,"[u'hindi', u'']","41,",19.0,academic,[u'usa'],22.0,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,arabic116,female,[u'2243'],"[u'al', u'ras,', u'saudi', u'arabia']",arabic,[u'none'],"30,",13.0,academic,[u'usa'],4.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,arabic117,male,[u'2253'],"[u'al', u'ras,', u'saudi', u'arabia']",arabic,[u'none'],"40,",37.0,academic,[u'usa'],3.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,arabic118,male,[u'2254'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"40,",13.0,academic,"[u'australia,', u'usa']",3.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,[u'2256'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"29,",13.0,academic,"[u'uk,', u'usa']",17.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,arabic120,male,[u'2257'],"[u'riyadh,', u'saudi', u'arabia']",arabic,"[u'amharic', u'tagalog', u'tigrigna', u'']","31,",13.0,academic,[u'usa'],3.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,arabic121,male,[u'2258'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"28,",5.0,academic,[u'usa'],3.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,arabic122,male,[u'2268'],"[u'sabt', u'alalaya,', u'saudi', u'arabia']",arabic,[u'none'],"31,",28.0,academic,[u'usa'],6.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,arabic123,male,[u'2304'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"26,",12.0,academic,[u'usa'],0.3,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,arabic124,male,[u'2310'],"[u'geulmim,', u'morocco']",arabic,"[u'french', u'tachelhit', u'']","42,",17.0,academic,[u'usa'],18.0,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,arabic125,male,[u'2311'],"[u'beersheba,', u'israel']",arabic,"[u'hebrew', u'italian', u'']","69,",12.0,academic,[u'usa'],12.0,69
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,arabic126,male,[u'2312'],"[u'beersheba,', u'israel']",arabic,"[u'hebrew', u'']","51,",10.0,academic,[u'usa'],24.0,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,arabic127,female,[u'2313'],"[u'tarshiha-maalot,', u'israel']",arabic,"[u'hebrew', u'']","51,",14.0,academic,[u'usa'],24.0,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,arabic128,male,[u'2321'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"40,",13.0,academic,[u'usa'],1.3,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,arabic129,male,[u'2331'],"[u'ramallah,', u'palestine']",arabic,[u'none'],"48,",11.0,academic,[u'usa'],20.0,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,arabic130,male,[u'2344'],"[u'unizah,', u'saudi', u'arabia']",arabic,"[u'spanish', u'']","31,",12.0,academic,[u'usa'],4.5,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,arabic131,male,[u'2345'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"20,",17.0,academic,[u'usa'],4.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,arabic132,female,[u'2387'],"[u'cairo,', u'egypt']",arabic,"[u'spanish', u'']","29,",19.0,naturalistic,[u'usa'],11.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2399,arabic133,female,[u'2399'],"[u'abha,', u'saudi', u'arabia']",arabic,[u'none'],"24,",12.0,academic,[u''],0.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,arabic134,female,[u'2407'],"[u'abha,', u'saudi', u'arabia']",arabic,[u'none'],"29,",13.0,academic,[u'usa'],0.1,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2410,arabic135,female,[u'2410'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"34,",12.0,academic,[u'usa'],1.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2411,arabic136,female,[u'2411'],"[u'cardiff,', u'wales,', u'uk']",arabic,[u'none'],"19,",14.0,naturalistic,[u'usa'],5.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2425,arabic137,male,[u'2425'],"[u'al-ayn,', u'united', u'arab', u'emirates']",arabic,[u'none'],"20,",7.0,academic,[u'usa'],0.7,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2426,arabic138,male,[u'2426'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"25,",12.0,academic,[u'usa'],0.2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2427,arabic139,male,[u'2427'],"[u'khartoum,', u'sudan']",arabic,[u'none'],"28,",5.0,academic,[u'usa'],23.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2433,arabic140,female,[u'2433'],"[u'taif,', u'saudi', u'arabia']",arabic,[u'none'],"26,",6.0,academic,[u'usa'],2.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2437,arabic141,male,[u'2437'],"[u'cairo,', u'egypt']",arabic,"[u'spanish', u'']","35,",12.0,academic,[u'australia'],12.0,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,[u'2452'],"[u'almajmaah,', u'saudi', u'arabia']",arabic,[u'none'],"25,",13.0,academic,"[u'canada,', u'uk,', u'usa']",0.5,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2470,arabic143,female,[u'2470'],"[u'medina,', u'saudi', u'arabia']",arabic,[u'none'],"20,",12.0,academic,[u'usa'],1.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2479,arabic144,male,[u'2479'],"[u'laayoune,', u'morocco']",arabic,"[u'french', u'']","32,",29.0,academic,[u'usa'],3.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488,arabic145,female,[u'2488'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"22,",9.0,academic,[u'usa'],5.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2508,arabic146,male,[u'2508'],"[u'amman,', u'jordan']",arabic,[u'none'],"27,",17.0,academic,[u'usa'],9.0,27
